,day,statename,PriceD,VolumeD,PriceR,VolumeR,state
28855,23/8/2012,Oklahoma,NA,0,87.5,0,OK
28856,23/8/2012,Oregon,90,0,10,0,OR
28857,23/8/2012,Pennsylvania,73.2,21,29.9,5,PA
28858,23/8/2012,Rhode Island,86.5,0,NA,0,RI
28859,23/8/2012,South Carolina,5,0,89,0,SC
28860,23/8/2012,South Dakota,5,0,94,0,SD
28861,23/8/2012,Tennessee,4.7,0,90,0,TN
28862,23/8/2012,Texas,18.9,0,87,0,TX
28863,23/8/2012,Utah,NA,0,91.5,0,UT
28864,23/8/2012,Vermont,NA,0,10,0,VT
28865,23/8/2012,Virginia,57.5,0,54.8,36,VA
28866,23/8/2012,Washington,95,0,NA,0,WA
28867,23/8/2012,West Virginia,12,0,NA,0,WV
28868,23/8/2012,Wisconsin,63.4,2,40,22,WI
28869,23/8/2012,Wyoming,NA,0,85,0,WY
28870,24/8/2012,Alabama,NA,0,90,0,AL
28871,24/8/2012,Alaska,NA,0,90,0,AK
28872,24/8/2012,Arizona,21,0,86.5,0,AZ
28873,24/8/2012,Arkansas,NA,0,90,0,AR
28874,24/8/2012,California,92,0,NA,0,CA
28875,24/8/2012,Colorado,55,14,46,22,CO
28876,24/8/2012,Connecticut,95,0,4,0,CT
28877,24/8/2012,Delaware,97,0,NA,0,DE
28878,24/8/2012,Florida,42,0,58.9,0,FL
28879,24/8/2012,Georgia,NA,0,96.1,0,GA
28880,24/8/2012,Hawaii,50,0,NA,0,HI
28881,24/8/2012,Idaho,NA,0,96.3,0,ID
28882,24/8/2012,Illinois,83.5,0,NA,0,IL
28883,24/8/2012,Indiana,19,0,89.9,0,IN
28884,24/8/2012,Iowa,61.8,2,49.9,0,IA
28885,24/8/2012,Kansas,NA,0,96.4,0,KS
28886,24/8/2012,Kentucky,NA,0,82,0,KY
28887,24/8/2012,Louisiana,NA,0,75.5,0,LA
28888,24/8/2012,Maine,97,0,NA,0,ME
28889,24/8/2012,Maryland,88.8,0,NA,0,MD
28890,24/8/2012,Massachusetts,90,0,14,0,MA
28891,24/8/2012,Michigan,80,10,29.4,0,MI
28892,24/8/2012,Minnesota,85,0,13.2,0,MN
28893,24/8/2012,Mississippi,NA,0,82.5,0,MS
28894,24/8/2012,Missouri,25,0,72,0,MO
28895,24/8/2012,Montana,20,0,NA,0,MT
28896,24/8/2012,Nebraska,NA,0,82.5,0,NE
28897,24/8/2012,Nevada,65.2,0,35,0,NV
28898,24/8/2012,New Hampshire,71,51,43.6,2,NH
28899,24/8/2012,New Jersey,83,0,7,0,NJ
28900,24/8/2012,New Mexico,94.8,0,8,0,NM
28901,24/8/2012,New York,67,0,NA,0,NY
28902,24/8/2012,North Carolina,19,0,82,0,NC
28903,24/8/2012,North Dakota,5,0,NA,0,ND
28904,24/8/2012,Ohio,60.5,29,40,17,OH
28905,24/8/2012,Oklahoma,NA,0,87.5,0,OK
28906,24/8/2012,Oregon,90,0,10,0,OR
28907,24/8/2012,Pennsylvania,80,47,22.1,10,PA
28908,24/8/2012,Rhode Island,86.5,0,NA,0,RI
28909,24/8/2012,South Carolina,5,0,89,0,SC
28910,24/8/2012,South Dakota,5,0,94,0,SD
28911,24/8/2012,Tennessee,4.7,0,90,0,TN
28912,24/8/2012,Texas,18.9,0,87,0,TX
28913,24/8/2012,Utah,NA,0,91.5,0,UT
28914,24/8/2012,Vermont,NA,0,10,0,VT
28915,24/8/2012,Virginia,57,2,54.8,0,VA
28916,24/8/2012,Washington,95,0,NA,0,WA
28917,24/8/2012,West Virginia,12,0,NA,0,WV
28918,24/8/2012,Wisconsin,67.8,53,41.4,18,WI
28919,24/8/2012,Wyoming,NA,0,85,0,WY
28920,25/8/2012,Alabama,NA,0,90,0,AL
28921,25/8/2012,Alaska,NA,0,90,0,AK
28922,25/8/2012,Arizona,22.2,5,88,28,AZ
28923,25/8/2012,Arkansas,NA,0,90,0,AR
28924,25/8/2012,California,92,0,NA,0,CA
28925,25/8/2012,Colorado,53,3,48,3,CO
28926,25/8/2012,Connecticut,95,0,4,0,CT
28927,25/8/2012,Delaware,97,0,NA,0,DE
28928,25/8/2012,Florida,42.5,53,56.1,17,FL
28929,25/8/2012,Georgia,NA,0,96.1,0,GA
28930,25/8/2012,Hawaii,50,0,NA,0,HI
28931,25/8/2012,Idaho,NA,0,96.3,0,ID
28932,25/8/2012,Illinois,83.5,0,NA,0,IL
28933,25/8/2012,Indiana,19,0,89.9,0,IN
28934,25/8/2012,Iowa,61.8,0,49.9,2,IA
28935,25/8/2012,Kansas,NA,0,96.4,0,KS
28936,25/8/2012,Kentucky,NA,0,82,0,KY
28937,25/8/2012,Louisiana,NA,0,75.5,0,LA
28938,25/8/2012,Maine,97,0,NA,0,ME
28939,25/8/2012,Maryland,88.8,0,NA,0,MD
28940,25/8/2012,Massachusetts,90,0,14,0,MA
28941,25/8/2012,Michigan,80,0,29.5,13,MI
28942,25/8/2012,Minnesota,85,0,13.2,0,MN
28943,25/8/2012,Mississippi,NA,0,82.5,0,MS
28944,25/8/2012,Missouri,25,0,80,5,MO
28945,25/8/2012,Montana,20,0,NA,0,MT
28946,25/8/2012,Nebraska,NA,0,82.5,0,NE
28947,25/8/2012,Nevada,65.2,0,44,5,NV
28948,25/8/2012,New Hampshire,60,42,42.5,101,NH
28949,25/8/2012,New Jersey,83,0,7,0,NJ
28950,25/8/2012,New Mexico,94.8,0,8,0,NM
28951,25/8/2012,New York,67,0,NA,0,NY
28952,25/8/2012,North Carolina,19,0,82,0,NC
28953,25/8/2012,North Dakota,5,0,NA,0,ND
28954,25/8/2012,Ohio,60.5,0,40,0,OH
28955,25/8/2012,Oklahoma,NA,0,87.5,0,OK
28956,25/8/2012,Oregon,90,0,10,0,OR
28957,25/8/2012,Pennsylvania,82,42,25,41,PA
28958,25/8/2012,Rhode Island,86.5,0,NA,0,RI
28959,25/8/2012,South Carolina,5,0,89,0,SC
28960,25/8/2012,South Dakota,5,0,94,0,SD
28961,25/8/2012,Tennessee,4.7,0,90,0,TN
28962,25/8/2012,Texas,18.9,0,87,0,TX
28963,25/8/2012,Utah,NA,0,91.5,0,UT
28964,25/8/2012,Vermont,NA,0,10,0,VT
28965,25/8/2012,Virginia,57.4,12,54.8,0,VA
28966,25/8/2012,Washington,95,0,NA,0,WA
28967,25/8/2012,West Virginia,12,0,NA,0,WV
28968,25/8/2012,Wisconsin,64.4,63,41.9,31,WI
28969,25/8/2012,Wyoming,NA,0,85,0,WY
28970,26/8/2012,Alabama,NA,0,90,0,AL
28971,26/8/2012,Alaska,NA,0,90,0,AK
28972,26/8/2012,Arizona,22.2,0,88,0,AZ
28973,26/8/2012,Arkansas,NA,0,90,0,AR
28974,26/8/2012,California,92,0,NA,0,CA
28975,26/8/2012,Colorado,53,0,48,0,CO
28976,26/8/2012,Connecticut,95,0,4,0,CT
28977,26/8/2012,Delaware,97,0,NA,0,DE
28978,26/8/2012,Florida,47,71,53,157,FL
28979,26/8/2012,Georgia,NA,0,96.1,0,GA
28980,26/8/2012,Hawaii,50,0,NA,0,HI
28981,26/8/2012,Idaho,NA,0,96.3,0,ID
28982,26/8/2012,Illinois,83.5,0,NA,0,IL
28983,26/8/2012,Indiana,19,0,89.9,0,IN
28984,26/8/2012,Iowa,61.8,0,49.9,0,IA
28985,26/8/2012,Kansas,NA,0,96.4,0,KS
28986,26/8/2012,Kentucky,NA,0,82,0,KY
28987,26/8/2012,Louisiana,NA,0,75.5,0,LA
28988,26/8/2012,Maine,97,0,NA,0,ME
28989,26/8/2012,Maryland,88.8,0,NA,0,MD
28990,26/8/2012,Massachusetts,90,0,14,0,MA
28991,26/8/2012,Michigan,81,9,29.5,0,MI
28992,26/8/2012,Minnesota,85,0,13.2,0,MN
28993,26/8/2012,Mississippi,NA,0,82.5,0,MS
28994,26/8/2012,Missouri,25,0,84,1,MO
28995,26/8/2012,Montana,20,0,NA,0,MT
28996,26/8/2012,Nebraska,NA,0,82.5,0,NE
28997,26/8/2012,Nevada,65.2,0,40,3,NV
28998,26/8/2012,New Hampshire,73,32,42.5,0,NH
28999,26/8/2012,New Jersey,83,0,7,0,NJ
29000,26/8/2012,New Mexico,94.8,0,8,0,NM
29001,26/8/2012,New York,67,0,NA,0,NY
29002,26/8/2012,North Carolina,25,1,82,0,NC
29003,26/8/2012,North Dakota,5,0,NA,0,ND
29004,26/8/2012,Ohio,60.5,0,43.9,10,OH
29005,26/8/2012,Oklahoma,NA,0,87.5,0,OK
29006,26/8/2012,Oregon,90,0,10,0,OR
29007,26/8/2012,Pennsylvania,82,20,25,0,PA
29008,26/8/2012,Rhode Island,86.5,0,NA,0,RI
29009,26/8/2012,South Carolina,5,0,89,0,SC
29010,26/8/2012,South Dakota,5,0,94,0,SD
29011,26/8/2012,Tennessee,4.7,0,90,0,TN
29012,26/8/2012,Texas,18.9,0,87,0,TX
29013,26/8/2012,Utah,NA,0,91.5,0,UT
29014,26/8/2012,Vermont,NA,0,10,0,VT
29015,26/8/2012,Virginia,50,1,54.8,0,VA
29016,26/8/2012,Washington,95,0,NA,0,WA
29017,26/8/2012,West Virginia,12,0,NA,0,WV
29018,26/8/2012,Wisconsin,64.9,24,38.2,16,WI
29019,26/8/2012,Wyoming,NA,0,85,0,WY
29020,27/8/2012,Alabama,NA,0,90,0,AL
29021,27/8/2012,Alaska,NA,0,90,0,AK
29022,27/8/2012,Arizona,22.2,0,88,1,AZ
29023,27/8/2012,Arkansas,NA,0,90,0,AR
29024,27/8/2012,California,92,0,NA,0,CA
29025,27/8/2012,Colorado,53,1,48,0,CO
29026,27/8/2012,Connecticut,95,0,4,0,CT
29027,27/8/2012,Delaware,97,0,NA,0,DE
29028,27/8/2012,Florida,46,4,53.9,6,FL
29029,27/8/2012,Georgia,NA,0,96.1,0,GA
29030,27/8/2012,Hawaii,50,0,NA,0,HI
29031,27/8/2012,Idaho,NA,0,96.3,0,ID
29032,27/8/2012,Illinois,83.5,0,NA,0,IL
29033,27/8/2012,Indiana,19,0,93.8,1,IN
29034,27/8/2012,Iowa,50,26,58.8,19,IA
29035,27/8/2012,Kansas,NA,0,96.4,0,KS
29036,27/8/2012,Kentucky,NA,0,82,0,KY
29037,27/8/2012,Louisiana,NA,0,75.5,0,LA
29038,27/8/2012,Maine,97,0,NA,0,ME
29039,27/8/2012,Maryland,88.8,0,NA,0,MD
29040,27/8/2012,Massachusetts,90,0,14,0,MA
29041,27/8/2012,Michigan,70,11,33.5,2,MI
29042,27/8/2012,Minnesota,85,0,13.2,0,MN
29043,27/8/2012,Mississippi,NA,0,82.5,0,MS
29044,27/8/2012,Missouri,15,17,84,0,MO
29045,27/8/2012,Montana,20,0,95,1,MT
29046,27/8/2012,Nebraska,NA,0,82.5,0,NE
29047,27/8/2012,Nevada,65.2,0,32,4,NV
29048,27/8/2012,New Hampshire,73,0,42.5,0,NH
29049,27/8/2012,New Jersey,83,0,7,0,NJ
29050,27/8/2012,New Mexico,94.8,0,8,0,NM
29051,27/8/2012,New York,67,0,NA,0,NY
29052,27/8/2012,North Carolina,25,63,75,63,NC
29053,27/8/2012,North Dakota,5,0,NA,0,ND
29054,27/8/2012,Ohio,60.5,0,44.7,7,OH
29055,27/8/2012,Oklahoma,NA,0,87.5,0,OK
29056,27/8/2012,Oregon,90,0,10,0,OR
29057,27/8/2012,Pennsylvania,82,0,25,0,PA
29058,27/8/2012,Rhode Island,86.5,0,NA,0,RI
29059,27/8/2012,South Carolina,5,0,89,0,SC
29060,27/8/2012,South Dakota,5,0,94,0,SD
29061,27/8/2012,Tennessee,4.7,0,90,0,TN
29062,27/8/2012,Texas,18.9,0,95,1,TX
29063,27/8/2012,Utah,NA,0,91.5,0,UT
29064,27/8/2012,Vermont,NA,0,10,0,VT
29065,27/8/2012,Virginia,49,6,54,1,VA
29066,27/8/2012,Washington,95,0,NA,0,WA
29067,27/8/2012,West Virginia,12,0,NA,0,WV
29068,27/8/2012,Wisconsin,58.2,1,41.8,33,WI
29069,27/8/2012,Wyoming,NA,0,85,0,WY
29070,28/8/2012,Alabama,NA,0,90,0,AL
29071,28/8/2012,Alaska,NA,0,90,0,AK
29072,28/8/2012,Arizona,18.8,2,82.5,2,AZ
29073,28/8/2012,Arkansas,NA,0,90,0,AR
29074,28/8/2012,California,92,0,NA,0,CA
29075,28/8/2012,Colorado,53,0,48,0,CO
29076,28/8/2012,Connecticut,95,0,4,0,CT
29077,28/8/2012,Delaware,97,0,NA,0,DE
29078,28/8/2012,Florida,48.2,19,52,11,FL
29079,28/8/2012,Georgia,NA,0,96.1,0,GA
29080,28/8/2012,Hawaii,50,0,NA,0,HI
29081,28/8/2012,Idaho,NA,0,96.3,0,ID
29082,28/8/2012,Illinois,83.5,0,NA,0,IL
29083,28/8/2012,Indiana,19,0,93.8,0,IN
29084,28/8/2012,Iowa,45.2,1,58.8,0,IA
29085,28/8/2012,Kansas,NA,0,96.4,0,KS
29086,28/8/2012,Kentucky,NA,0,82,0,KY
29087,28/8/2012,Louisiana,NA,0,75.5,0,LA
29088,28/8/2012,Maine,97,0,NA,0,ME
29089,28/8/2012,Maryland,88.8,0,NA,0,MD
29090,28/8/2012,Massachusetts,90,0,14,0,MA
29091,28/8/2012,Michigan,79.7,3,29,4,MI
29092,28/8/2012,Minnesota,85,0,13.2,0,MN
29093,28/8/2012,Mississippi,NA,0,82.5,0,MS
29094,28/8/2012,Missouri,15,0,84,0,MO
29095,28/8/2012,Montana,20,0,95,0,MT
29096,28/8/2012,Nebraska,NA,0,82.5,0,NE
29097,28/8/2012,Nevada,65.2,0,32,0,NV
29098,28/8/2012,New Hampshire,73,0,42.5,0,NH
29099,28/8/2012,New Jersey,83,0,7,0,NJ
29100,28/8/2012,New Mexico,94.8,0,8,0,NM
29101,28/8/2012,New York,67,0,NA,0,NY
29102,28/8/2012,North Carolina,25,0,74.8,8,NC
29103,28/8/2012,North Dakota,5,0,NA,0,ND
29104,28/8/2012,Ohio,56.7,33,44.7,0,OH
29105,28/8/2012,Oklahoma,NA,0,87.5,0,OK
29106,28/8/2012,Oregon,90,0,10,0,OR
29107,28/8/2012,Pennsylvania,86.6,70,13.5,13,PA
29108,28/8/2012,Rhode Island,86.5,0,NA,0,RI
29109,28/8/2012,South Carolina,5,0,89,0,SC
29110,28/8/2012,South Dakota,5,0,94,0,SD
29111,28/8/2012,Tennessee,4.7,0,90,0,TN
29112,28/8/2012,Texas,18.9,0,95,0,TX
29113,28/8/2012,Utah,NA,0,91.5,0,UT
29114,28/8/2012,Vermont,NA,0,10,0,VT
29115,28/8/2012,Virginia,50.1,26,50,8,VA
29116,28/8/2012,Washington,95,0,NA,0,WA
29117,28/8/2012,West Virginia,12,0,NA,0,WV
29118,28/8/2012,Wisconsin,50,74,49.9,19,WI
29119,28/8/2012,Wyoming,NA,0,85,0,WY
29120,29/8/2012,Alabama,NA,0,90,0,AL
29121,29/8/2012,Alaska,NA,0,97.5,1,AK
29122,29/8/2012,Arizona,18.8,1,82.5,1,AZ
29123,29/8/2012,Arkansas,NA,0,90,0,AR
29124,29/8/2012,California,92,0,NA,0,CA
29125,29/8/2012,Colorado,53,0,48,0,CO
29126,29/8/2012,Connecticut,95,0,4,0,CT
29127,29/8/2012,Delaware,97,0,NA,0,DE
29128,29/8/2012,Florida,48.2,4,52,4,FL
29129,29/8/2012,Georgia,NA,0,96.1,0,GA
29130,29/8/2012,Hawaii,50,0,NA,0,HI
29131,29/8/2012,Idaho,NA,0,96.3,0,ID
29132,29/8/2012,Illinois,83.5,0,NA,0,IL
29133,29/8/2012,Indiana,19,0,93.8,0,IN
29134,29/8/2012,Iowa,45.2,0,58.5,3,IA
29135,29/8/2012,Kansas,NA,0,96.4,0,KS
29136,29/8/2012,Kentucky,NA,0,82,0,KY
29137,29/8/2012,Louisiana,NA,0,75.5,0,LA
29138,29/8/2012,Maine,97,0,NA,0,ME
29139,29/8/2012,Maryland,88.8,0,NA,0,MD
29140,29/8/2012,Massachusetts,90,0,14,0,MA
29141,29/8/2012,Michigan,79.7,0,29,0,MI
29142,29/8/2012,Minnesota,85,0,13.2,0,MN
29143,29/8/2012,Mississippi,NA,0,82.5,0,MS
29144,29/8/2012,Missouri,15,0,85,11,MO
29145,29/8/2012,Montana,20,0,95,0,MT
29146,29/8/2012,Nebraska,NA,0,82.5,0,NE
29147,29/8/2012,Nevada,65.2,0,32,0,NV
29148,29/8/2012,New Hampshire,65,36,35.1,31,NH
29149,29/8/2012,New Jersey,95,1,5.1,1,NJ
29150,29/8/2012,New Mexico,94.8,0,8,0,NM
29151,29/8/2012,New York,67,0,NA,0,NY
29152,29/8/2012,North Carolina,25,0,74.8,0,NC
29153,29/8/2012,North Dakota,5,10,NA,0,ND
29154,29/8/2012,Ohio,56.5,5,44.7,0,OH
29155,29/8/2012,Oklahoma,80,3,88,2,OK
29156,29/8/2012,Oregon,90,0,10,0,OR
29157,29/8/2012,Pennsylvania,86.6,0,13.5,0,PA
29158,29/8/2012,Rhode Island,86.5,0,NA,0,RI
29159,29/8/2012,South Carolina,5,0,89,0,SC
29160,29/8/2012,South Dakota,5,0,94,0,SD
29161,29/8/2012,Tennessee,4.7,0,90,0,TN
29162,29/8/2012,Texas,18.9,0,95,0,TX
29163,29/8/2012,Utah,NA,0,91.5,0,UT
29164,29/8/2012,Vermont,NA,0,2.5,1,VT
29165,29/8/2012,Virginia,50.1,84,50,32,VA
29166,29/8/2012,Washington,95,0,NA,0,WA
29167,29/8/2012,West Virginia,12,0,NA,0,WV
29168,29/8/2012,Wisconsin,51.1,8,48.5,6,WI
29169,29/8/2012,Wyoming,NA,0,85,0,WY
29170,30/8/2012,Alabama,NA,0,97.5,1,AL
29171,30/8/2012,Alaska,NA,0,97.5,0,AK
29172,30/8/2012,Arizona,16.6,33,83.5,27,AZ
29173,30/8/2012,Arkansas,NA,0,97.5,1,AR
29174,30/8/2012,California,92,0,NA,0,CA
29175,30/8/2012,Colorado,53,0,48,0,CO
29176,30/8/2012,Connecticut,95,0,4,0,CT
29177,30/8/2012,Delaware,97,0,NA,0,DE
29178,30/8/2012,Florida,47,36,54.4,67,FL
29179,30/8/2012,Georgia,NA,0,96.1,0,GA
29180,30/8/2012,Hawaii,50,0,NA,0,HI
29181,30/8/2012,Idaho,NA,0,96.3,0,ID
29182,30/8/2012,Illinois,83.5,0,NA,0,IL
29183,30/8/2012,Indiana,19,0,93.8,0,IN
29184,30/8/2012,Iowa,45.2,0,58.5,0,IA
29185,30/8/2012,Kansas,NA,0,96.4,0,KS
29186,30/8/2012,Kentucky,NA,0,82,0,KY
29187,30/8/2012,Louisiana,NA,0,75.5,0,LA
29188,30/8/2012,Maine,97,0,NA,0,ME
29189,30/8/2012,Maryland,88.8,0,NA,0,MD
29190,30/8/2012,Massachusetts,90,0,5,3,MA
29191,30/8/2012,Michigan,79.7,0,28.9,2,MI
29192,30/8/2012,Minnesota,85,0,13.2,0,MN
29193,30/8/2012,Mississippi,NA,0,82.5,0,MS
29194,30/8/2012,Missouri,15,0,85,0,MO
29195,30/8/2012,Montana,20,0,95,0,MT
29196,30/8/2012,Nebraska,NA,0,82.5,0,NE
29197,30/8/2012,Nevada,65.2,0,39.8,1,NV
29198,30/8/2012,New Hampshire,65,0,35.1,0,NH
29199,30/8/2012,New Jersey,92.5,1,5.1,0,NJ
29200,30/8/2012,New Mexico,85,2,8,0,NM
29201,30/8/2012,New York,67,0,NA,0,NY
29202,30/8/2012,North Carolina,25,0,74.8,75,NC
29203,30/8/2012,North Dakota,5,10,NA,0,ND
29204,30/8/2012,Ohio,56.5,0,39.2,2,OH
29205,30/8/2012,Oklahoma,80,0,88,0,OK
29206,30/8/2012,Oregon,90,0,10,0,OR
29207,30/8/2012,Pennsylvania,86.6,0,13.5,0,PA
29208,30/8/2012,Rhode Island,86.5,0,NA,0,RI
29209,30/8/2012,South Carolina,5,0,89,0,SC
29210,30/8/2012,South Dakota,5,0,94,0,SD
29211,30/8/2012,Tennessee,4.7,0,90,0,TN
29212,30/8/2012,Texas,18.9,0,95,0,TX
29213,30/8/2012,Utah,NA,0,91.5,0,UT
29214,30/8/2012,Vermont,NA,0,2.5,0,VT
29215,30/8/2012,Virginia,48.6,9,43.3,2,VA
29216,30/8/2012,Washington,95,0,NA,0,WA
29217,30/8/2012,West Virginia,12,0,NA,0,WV
29218,30/8/2012,Wisconsin,59,32,47.9,1,WI
29219,30/8/2012,Wyoming,NA,0,85,0,WY
29220,31/8/2012,Alabama,NA,0,97.5,0,AL
29221,31/8/2012,Alaska,NA,0,97.5,0,AK
29222,31/8/2012,Arizona,9.7,3,91,9,AZ
29223,31/8/2012,Arkansas,NA,0,97.5,0,AR
29224,31/8/2012,California,92,0,NA,0,CA
29225,31/8/2012,Colorado,61.7,11,46.9,3,CO
29226,31/8/2012,Connecticut,95,0,4,0,CT
29227,31/8/2012,Delaware,97,0,NA,0,DE
29228,31/8/2012,Florida,55,1031,45,255,FL
29229,31/8/2012,Georgia,NA,0,96.1,0,GA
29230,31/8/2012,Hawaii,90,4,10,3,HI
29231,31/8/2012,Idaho,NA,0,96.3,0,ID
29232,31/8/2012,Illinois,83.5,0,NA,0,IL
29233,31/8/2012,Indiana,11.1,19,90.5,2,IN
29234,31/8/2012,Iowa,59.6,29,48,3,IA
29235,31/8/2012,Kansas,NA,0,96.4,0,KS
29236,31/8/2012,Kentucky,NA,0,82,0,KY
29237,31/8/2012,Louisiana,NA,0,75.5,0,LA
29238,31/8/2012,Maine,97,0,NA,0,ME
29239,31/8/2012,Maryland,88.8,0,NA,0,MD
29240,31/8/2012,Massachusetts,90,0,5,0,MA
29241,31/8/2012,Michigan,79.8,40,22,54,MI
29242,31/8/2012,Minnesota,84.8,12,13.2,0,MN
29243,31/8/2012,Mississippi,NA,0,82.5,0,MS
29244,31/8/2012,Missouri,15,0,89.9,1,MO
29245,31/8/2012,Montana,20,0,95,0,MT
29246,31/8/2012,Nebraska,NA,0,82.5,0,NE
29247,31/8/2012,Nevada,62.3,20,39.6,5,NV
29248,31/8/2012,New Hampshire,65,0,33.1,28,NH
29249,31/8/2012,New Jersey,92.5,0,5.1,0,NJ
29250,31/8/2012,New Mexico,90,5,10,3,NM
29251,31/8/2012,New York,67,0,NA,0,NY
29252,31/8/2012,North Carolina,29.5,19,75,32,NC
29253,31/8/2012,North Dakota,5,8,NA,0,ND
29254,31/8/2012,Ohio,56.6,2,43.7,22,OH
29255,31/8/2012,Oklahoma,80,0,88,0,OK
29256,31/8/2012,Oregon,90,13,10,0,OR
29257,31/8/2012,Pennsylvania,83,3,19.8,20,PA
29258,31/8/2012,Rhode Island,86.5,0,NA,0,RI
29259,31/8/2012,South Carolina,5,0,89,0,SC
29260,31/8/2012,South Dakota,5,0,94,0,SD
29261,31/8/2012,Tennessee,4.7,0,90,0,TN
29262,31/8/2012,Texas,18.9,0,95,1,TX
29263,31/8/2012,Utah,NA,0,91.5,0,UT
29264,31/8/2012,Vermont,NA,0,2.5,0,VT
29265,31/8/2012,Virginia,49.3,24,53.2,4,VA
29266,31/8/2012,Washington,95,0,NA,0,WA
29267,31/8/2012,West Virginia,12,0,NA,0,WV
29268,31/8/2012,Wisconsin,59,0,47.9,0,WI
29269,31/8/2012,Wyoming,NA,0,85,0,WY
29270,1/9/2012,Alabama,NA,0,97.5,0,AL
29271,1/9/2012,Alaska,NA,0,97.5,0,AK
29272,1/9/2012,Arizona,9.7,17,91,5,AZ
29273,1/9/2012,Arkansas,NA,0,97.5,0,AR
29274,1/9/2012,California,92,0,NA,0,CA
29275,1/9/2012,Colorado,64.8,42,46.9,0,CO
29276,1/9/2012,Connecticut,94.8,9,4,0,CT
29277,1/9/2012,Delaware,97,0,NA,0,DE
29278,1/9/2012,Florida,50,34,51.1,71,FL
29279,1/9/2012,Georgia,NA,0,96.1,0,GA
29280,1/9/2012,Hawaii,90,0,10,0,HI
29281,1/9/2012,Idaho,NA,0,96.3,0,ID
29282,1/9/2012,Illinois,83.5,0,NA,0,IL
29283,1/9/2012,Indiana,11.1,0,93.8,6,IN
29284,1/9/2012,Iowa,50,6,48,17,IA
29285,1/9/2012,Kansas,NA,0,96.4,0,KS
29286,1/9/2012,Kentucky,NA,0,82,0,KY
29287,1/9/2012,Louisiana,NA,0,75.5,0,LA
29288,1/9/2012,Maine,97,0,NA,0,ME
29289,1/9/2012,Maryland,88.8,0,NA,0,MD
29290,1/9/2012,Massachusetts,90,0,5,0,MA
29291,1/9/2012,Michigan,79.6,54,25,4,MI
29292,1/9/2012,Minnesota,84.7,5,13.2,0,MN
29293,1/9/2012,Mississippi,NA,0,82.5,0,MS
29294,1/9/2012,Missouri,24.2,2,89.9,0,MO
29295,1/9/2012,Montana,20,0,95,0,MT
29296,1/9/2012,Nebraska,NA,0,82.5,0,NE
29297,1/9/2012,Nevada,62.5,20,32,54,NV
29298,1/9/2012,New Hampshire,62,35,31.2,161,NH
29299,1/9/2012,New Jersey,92.5,0,5.1,0,NJ
29300,1/9/2012,New Mexico,90,0,10,5,NM
29301,1/9/2012,New York,67,0,NA,0,NY
29302,1/9/2012,North Carolina,24.1,154,76,104,NC
29303,1/9/2012,North Dakota,5,0,NA,0,ND
29304,1/9/2012,Ohio,61.9,11,40.1,20,OH
29305,1/9/2012,Oklahoma,80,0,88,0,OK
29306,1/9/2012,Oregon,90,0,10,0,OR
29307,1/9/2012,Pennsylvania,90,42,19.8,0,PA
29308,1/9/2012,Rhode Island,86.5,0,NA,0,RI
29309,1/9/2012,South Carolina,5,0,89,0,SC
29310,1/9/2012,South Dakota,5,0,94,0,SD
29311,1/9/2012,Tennessee,4.7,0,90,0,TN
29312,1/9/2012,Texas,18.9,0,95,0,TX
29313,1/9/2012,Utah,NA,0,91.5,0,UT
29314,1/9/2012,Vermont,NA,0,2.5,0,VT
29315,1/9/2012,Virginia,58,13,49.9,11,VA
29316,1/9/2012,Washington,95,0,NA,0,WA
29317,1/9/2012,West Virginia,12,0,NA,0,WV
29318,1/9/2012,Wisconsin,62,18,38.5,60,WI
29319,1/9/2012,Wyoming,NA,0,85,0,WY
29320,2/9/2012,Alabama,NA,0,97.5,0,AL
29321,2/9/2012,Alaska,NA,0,97.5,0,AK
29322,2/9/2012,Arizona,9.7,0,91,0,AZ
29323,2/9/2012,Arkansas,NA,0,97.5,0,AR
29324,2/9/2012,California,92,0,NA,0,CA
29325,2/9/2012,Colorado,64.8,0,46.6,33,CO
29326,2/9/2012,Connecticut,90,1,4,0,CT
29327,2/9/2012,Delaware,97,0,NA,0,DE
29328,2/9/2012,Florida,48.1,64,52,20,FL
29329,2/9/2012,Georgia,NA,0,96.1,0,GA
29330,2/9/2012,Hawaii,90,0,10,0,HI
29331,2/9/2012,Idaho,NA,0,96.3,0,ID
29332,2/9/2012,Illinois,83.5,0,NA,0,IL
29333,2/9/2012,Indiana,7.3,11,93.5,11,IN
29334,2/9/2012,Iowa,50,0,48,53,IA
29335,2/9/2012,Kansas,NA,0,96.4,0,KS
29336,2/9/2012,Kentucky,NA,0,82,0,KY
29337,2/9/2012,Louisiana,NA,0,75.5,0,LA
29338,2/9/2012,Maine,97,0,NA,0,ME
29339,2/9/2012,Maryland,88.8,0,NA,0,MD
29340,2/9/2012,Massachusetts,90,0,5,0,MA
29341,2/9/2012,Michigan,79.6,0,25,0,MI
29342,2/9/2012,Minnesota,84.7,0,13.2,0,MN
29343,2/9/2012,Mississippi,NA,0,82.5,0,MS
29344,2/9/2012,Missouri,24.2,0,89.8,1,MO
29345,2/9/2012,Montana,20,0,95,0,MT
29346,2/9/2012,Nebraska,NA,0,82.5,0,NE
29347,2/9/2012,Nevada,62,30,32,0,NV
29348,2/9/2012,New Hampshire,62,0,31.2,0,NH
